,product_cd,category_major_cd,category_medium_cd,category_small_cd,unit_price,unit_cost,category_major_name,category_medium_name,category_small_name
8608,P090804122,09,908,90804,550.0,413.0,洗剤,家庭雑貨,洗面・浴室用品
8609,P090804123,09,908,90804,585.0,439.0,洗剤,家庭雑貨,洗面・浴室用品
8610,P090804124,09,908,90804,585.0,439.0,洗剤,家庭雑貨,洗面・浴室用品
8611,P090804125,09,908,90804,585.0,439.0,洗剤,家庭雑貨,洗面・浴室用品
8612,P090804126,09,908,90804,590.0,443.0,洗剤,家庭雑貨,洗面・浴室用品
8613,P090804127,09,908,90804,620.0,465.0,洗剤,家庭雑貨,洗面・浴室用品
8614,P090804128,09,908,90804,620.0,465.0,洗剤,家庭雑貨,洗面・浴室用品
8615,P090804129,09,908,90804,660.0,495.0,洗剤,家庭雑貨,洗面・浴室用品
8616,P090804130,09,908,90804,660.0,495.0,洗剤,家庭雑貨,洗面・浴室用品
8617,P090804131,09,908,90804,660.0,495.0,洗剤,家庭雑貨,洗面・浴室用品
8618,P090804132,09,908,90804,660.0,495.0,洗剤,家庭雑貨,洗面・浴室用品
8619,P090804133,09,908,90804,720.0,540.0,洗剤,家庭雑貨,洗面・浴室用品
8620,P090804134,09,908,90804,760.0,570.0,洗剤,家庭雑貨,洗面・浴室用品
8621,P090804135,09,908,90804,780.0,585.0,洗剤,家庭雑貨,洗面・浴室用品
8622,P090804136,09,908,90804,790.0,593.0,洗剤,家庭雑貨,洗面・浴室用品
8623,P090804137,09,908,90804,790.0,593.0,洗剤,家庭雑貨,洗面・浴室用品
8624,P090804138,09,908,90804,790.0,593.0,洗剤,家庭雑貨,洗面・浴室用品
8625,P090804139,09,908,90804,790.0,593.0,洗剤,家庭雑貨,洗面・浴室用品
8626,P090804140,09,908,90804,798.0,599.0,洗剤,家庭雑貨,洗面・浴室用品
8627,P090804141,09,908,90804,800.0,600.0,洗剤,家庭雑貨,洗面・浴室用品
8628,P090804142,09,908,90804,850.0,638.0,洗剤,家庭雑貨,洗面・浴室用品
8629,P090804143,09,908,90804,900.0,675.0,洗剤,家庭雑貨,洗面・浴室用品
8630,P090804144,09,908,90804,930.0,698.0,洗剤,家庭雑貨,洗面・浴室用品
8631,P090804145,09,908,90804,950.0,713.0,洗剤,家庭雑貨,洗面・浴室用品
8632,P090804146,09,908,90804,950.0,713.0,洗剤,家庭雑貨,洗面・浴室用品
8633,P090804147,09,908,90804,980.0,735.0,洗剤,家庭雑貨,洗面・浴室用品
8634,P090804148,09,908,90804,980.0,735.0,洗剤,家庭雑貨,洗面・浴室用品
8635,P090804149,09,908,90804,1170.0,878.0,洗剤,家庭雑貨,洗面・浴室用品
8636,P090804150,09,908,90804,1170.0,878.0,洗剤,家庭雑貨,洗面・浴室用品
8637,P090804151,09,908,90804,1190.0,893.0,洗剤,家庭雑貨,洗面・浴室用品
8638,P090804152,09,908,90804,1190.0,893.0,洗剤,家庭雑貨,洗面・浴室用品
8639,P090804153,09,908,90804,1190.0,893.0,洗剤,家庭雑貨,洗面・浴室用品
8640,P090804154,09,908,90804,1190.0,893.0,洗剤,家庭雑貨,洗面・浴室用品
8641,P090804155,09,908,90804,1230.0,923.0,洗剤,家庭雑貨,洗面・浴室用品
8642,P090804156,09,908,90804,1230.0,923.0,洗剤,家庭雑貨,洗面・浴室用品
8643,P090804157,09,908,90804,1280.0,960.0,洗剤,家庭雑貨,洗面・浴室用品
8644,P090804158,09,908,90804,1280.0,960.0,洗剤,家庭雑貨,洗面・浴室用品
8645,P090804159,09,908,90804,1280.0,960.0,洗剤,家庭雑貨,洗面・浴室用品
8646,P090804160,09,908,90804,1290.0,968.0,洗剤,家庭雑貨,洗面・浴室用品
8647,P090804161,09,908,90804,1290.0,968.0,洗剤,家庭雑貨,洗面・浴室用品
8648,P090804162,09,908,90804,1350.0,1013.0,洗剤,家庭雑貨,洗面・浴室用品
8649,P090804163,09,908,90804,1350.0,1013.0,洗剤,家庭雑貨,洗面・浴室用品
8650,P090804164,09,908,90804,1450.0,1088.0,洗剤,家庭雑貨,洗面・浴室用品
8651,P090804165,09,908,90804,1500.0,1125.0,洗剤,家庭雑貨,洗面・浴室用品
8652,P090804166,09,908,90804,1500.0,1125.0,洗剤,家庭雑貨,洗面・浴室用品
8653,P090804167,09,908,90804,2200.0,1650.0,洗剤,家庭雑貨,洗面・浴室用品
8654,P090804168,09,908,90804,2200.0,1650.0,洗剤,家庭雑貨,洗面・浴室用品
8655,P090805001,09,908,90805,98.0,74.0,洗剤,家庭雑貨,衣料収納・保存用品
8656,P090805002,09,908,90805,170.0,128.0,洗剤,家庭雑貨,衣料収納・保存用品
8657,P090805003,09,908,90805,180.0,135.0,洗剤,家庭雑貨,衣料収納・保存用品
8658,P090805004,09,908,90805,190.0,143.0,洗剤,家庭雑貨,衣料収納・保存用品
8659,P090805005,09,908,90805,208.0,156.0,洗剤,家庭雑貨,衣料収納・保存用品
8660,P090805006,09,908,90805,208.0,156.0,洗剤,家庭雑貨,衣料収納・保存用品
8661,P090805007,09,908,90805,208.0,156.0,洗剤,家庭雑貨,衣料収納・保存用品
8662,P090805008,09,908,90805,270.0,203.0,洗剤,家庭雑貨,衣料収納・保存用品
8663,P090805009,09,908,90805,298.0,224.0,洗剤,家庭雑貨,衣料収納・保存用品
8664,P090805010,09,908,90805,328.0,246.0,洗剤,家庭雑貨,衣料収納・保存用品
8665,P090805011,09,908,90805,328.0,246.0,洗剤,家庭雑貨,衣料収納・保存用品
8666,P090805012,09,908,90805,328.0,246.0,洗剤,家庭雑貨,衣料収納・保存用品
8667,P090805013,09,908,90805,328.0,246.0,洗剤,家庭雑貨,衣料収納・保存用品
8668,P090805014,09,908,90805,328.0,246.0,洗剤,家庭雑貨,衣料収納・保存用品
8669,P090805015,09,908,90805,328.0,246.0,洗剤,家庭雑貨,衣料収納・保存用品
8670,P090805016,09,908,90805,328.0,246.0,洗剤,家庭雑貨,衣料収納・保存用品
8671,P090805017,09,908,90805,328.0,246.0,洗剤,家庭雑貨,衣料収納・保存用品
8672,P090805018,09,908,90805,328.0,246.0,洗剤,家庭雑貨,衣料収納・保存用品
8673,P090805019,09,908,90805,328.0,246.0,洗剤,家庭雑貨,衣料収納・保存用品
8674,P090805020,09,908,90805,380.0,285.0,洗剤,家庭雑貨,衣料収納・保存用品
8675,P090805021,09,908,90805,380.0,285.0,洗剤,家庭雑貨,衣料収納・保存用品
8676,P090805022,09,908,90805,380.0,285.0,洗剤,家庭雑貨,衣料収納・保存用品
8677,P090805023,09,908,90805,385.0,289.0,洗剤,家庭雑貨,衣料収納・保存用品
8678,P090805024,09,908,90805,400.0,300.0,洗剤,家庭雑貨,衣料収納・保存用品
8679,P090805025,09,908,90805,400.0,300.0,洗剤,家庭雑貨,衣料収納・保存用品
8680,P090805026,09,908,90805,400.0,300.0,洗剤,家庭雑貨,衣料収納・保存用品
8681,P090805027,09,908,90805,400.0,300.0,洗剤,家庭雑貨,衣料収納・保存用品
8682,P090805028,09,908,90805,428.0,321.0,洗剤,家庭雑貨,衣料収納・保存用品
8683,P090805029,09,908,90805,428.0,321.0,洗剤,家庭雑貨,衣料収納・保存用品
8684,P090805030,09,908,90805,450.0,338.0,洗剤,家庭雑貨,衣料収納・保存用品
8685,P090805031,09,908,90805,450.0,338.0,洗剤,家庭雑貨,衣料収納・保存用品
8686,P090805032,09,908,90805,470.0,353.0,洗剤,家庭雑貨,衣料収納・保存用品
8687,P090805033,09,908,90805,470.0,353.0,洗剤,家庭雑貨,衣料収納・保存用品
8688,P090805034,09,908,90805,470.0,353.0,洗剤,家庭雑貨,衣料収納・保存用品
8689,P090805035,09,908,90805,480.0,360.0,洗剤,家庭雑貨,衣料収納・保存用品
8690,P090805036,09,908,90805,480.0,360.0,洗剤,家庭雑貨,衣料収納・保存用品
8691,P090805037,09,908,90805,480.0,360.0,洗剤,家庭雑貨,衣料収納・保存用品
8692,P090805038,09,908,90805,480.0,360.0,洗剤,家庭雑貨,衣料収納・保存用品
8693,P090805039,09,908,90805,495.0,371.0,洗剤,家庭雑貨,衣料収納・保存用品
8694,P090805040,09,908,90805,540.0,405.0,洗剤,家庭雑貨,衣料収納・保存用品
8695,P090805041,09,908,90805,540.0,405.0,洗剤,家庭雑貨,衣料収納・保存用品
8696,P090805042,09,908,90805,540.0,405.0,洗剤,家庭雑貨,衣料収納・保存用品
8697,P090805043,09,908,90805,550.0,413.0,洗剤,家庭雑貨,衣料収納・保存用品
8698,P090805044,09,908,90805,560.0,420.0,洗剤,家庭雑貨,衣料収納・保存用品
8699,P090805045,09,908,90805,580.0,435.0,洗剤,家庭雑貨,衣料収納・保存用品
8700,P090805046,09,908,90805,580.0,435.0,洗剤,家庭雑貨,衣料収納・保存用品
8701,P090805047,09,908,90805,675.0,506.0,洗剤,家庭雑貨,衣料収納・保存用品
8702,P090805048,09,908,90805,765.0,574.0,洗剤,家庭雑貨,衣料収納・保存用品
8703,P090805049,09,908,90805,800.0,600.0,洗剤,家庭雑貨,衣料収納・保存用品
8704,P090805050,09,908,90805,880.0,660.0,洗剤,家庭雑貨,衣料収納・保存用品
8705,P090805051,09,908,90805,880.0,660.0,洗剤,家庭雑貨,衣料収納・保存用品
8706,P090805052,09,908,90805,980.0,735.0,洗剤,家庭雑貨,衣料収納・保存用品
8707,P090805053,09,908,90805,980.0,735.0,洗剤,家庭雑貨,衣料収納・保存用品
8708,P090805054,09,908,90805,1480.0,1110.0,洗剤,家庭雑貨,衣料収納・保存用品
8709,P090805055,09,908,90805,1780.0,1335.0,洗剤,家庭雑貨,衣料収納・保存用品
8710,P090805056,09,908,90805,2680.0,2010.0,洗剤,家庭雑貨,衣料収納・保存用品
8711,P090805057,09,908,90805,2680.0,2010.0,洗剤,家庭雑貨,衣料収納・保存用品
8712,P090805058,09,908,90805,2980.0,2235.0,洗剤,家庭雑貨,衣料収納・保存用品
8713,P090805059,09,908,90805,2980.0,2235.0,洗剤,家庭雑貨,衣料収納・保存用品
8714,P090805060,09,908,90805,3980.0,2985.0,洗剤,家庭雑貨,衣料収納・保存用品
8715,P090806001,09,908,90806,35.0,26.0,洗剤,家庭雑貨,家庭消耗雑貨
8716,P090806002,09,908,90806,85.0,64.0,洗剤,家庭雑貨,家庭消耗雑貨
8717,P090806003,09,908,90806,85.0,64.0,洗剤,家庭雑貨,家庭消耗雑貨
8718,P090806004,09,908,90806,98.0,74.0,洗剤,家庭雑貨,家庭消耗雑貨
8719,P090806005,09,908,90806,128.0,96.0,洗剤,家庭雑貨,家庭消耗雑貨
8720,P090806006,09,908,90806,138.0,104.0,洗剤,家庭雑貨,家庭消耗雑貨
8721,P090806007,09,908,90806,138.0,104.0,洗剤,家庭雑貨,家庭消耗雑貨
8722,P090806008,09,908,90806,158.0,119.0,洗剤,家庭雑貨,家庭消耗雑貨
8723,P090806009,09,908,90806,158.0,119.0,洗剤,家庭雑貨,家庭消耗雑貨
8724,P090806010,09,908,90806,175.0,131.0,洗剤,家庭雑貨,家庭消耗雑貨
8725,P090806011,09,908,90806,178.0,134.0,洗剤,家庭雑貨,家庭消耗雑貨
8726,P090806012,09,908,90806,178.0,134.0,洗剤,家庭雑貨,家庭消耗雑貨
8727,P090806013,09,908,90806,198.0,149.0,洗剤,家庭雑貨,家庭消耗雑貨
8728,P090806014,09,908,90806,235.0,176.0,洗剤,家庭雑貨,家庭消耗雑貨
8729,P090806015,09,908,90806,235.0,176.0,洗剤,家庭雑貨,家庭消耗雑貨
8730,P090806016,09,908,90806,235.0,176.0,洗剤,家庭雑貨,家庭消耗雑貨
8731,P090806017,09,908,90806,235.0,176.0,洗剤,家庭雑貨,家庭消耗雑貨
8732,P090806018,09,908,90806,235.0,176.0,洗剤,家庭雑貨,家庭消耗雑貨
8733,P090806019,09,908,90806,235.0,176.0,洗剤,家庭雑貨,家庭消耗雑貨
8734,P090806020,09,908,90806,248.0,186.0,洗剤,家庭雑貨,家庭消耗雑貨
8735,P090806021,09,908,90806,248.0,186.0,洗剤,家庭雑貨,家庭消耗雑貨
8736,P090806022,09,908,90806,260.0,195.0,洗剤,家庭雑貨,家庭消耗雑貨
8737,P090806023,09,908,90806,270.0,203.0,洗剤,家庭雑貨,家庭消耗雑貨
8738,P090806024,09,908,90806,285.0,214.0,洗剤,家庭雑貨,家庭消耗雑貨
8739,P090806025,09,908,90806,288.0,216.0,洗剤,家庭雑貨,家庭消耗雑貨
8740,P090806026,09,908,90806,298.0,224.0,洗剤,家庭雑貨,家庭消耗雑貨
8741,P090806027,09,908,90806,298.0,224.0,洗剤,家庭雑貨,家庭消耗雑貨
8742,P090806028,09,908,90806,298.0,224.0,洗剤,家庭雑貨,家庭消耗雑貨
8743,P090806029,09,908,90806,298.0,224.0,洗剤,家庭雑貨,家庭消耗雑貨
8744,P090806030,09,908,90806,298.0,224.0,洗剤,家庭雑貨,家庭消耗雑貨
8745,P090806031,09,908,90806,298.0,224.0,洗剤,家庭雑貨,家庭消耗雑貨
8746,P090806032,09,908,90806,298.0,224.0,洗剤,家庭雑貨,家庭消耗雑貨
8747,P090806033,09,908,90806,298.0,224.0,洗剤,家庭雑貨,家庭消耗雑貨
8748,P090806034,09,908,90806,305.0,229.0,洗剤,家庭雑貨,家庭消耗雑貨
8749,P090806035,09,908,90806,320.0,240.0,洗剤,家庭雑貨,家庭消耗雑貨
8750,P090806036,09,908,90806,320.0,240.0,洗剤,家庭雑貨,家庭消耗雑貨
8751,P090806037,09,908,90806,358.0,269.0,洗剤,家庭雑貨,家庭消耗雑貨
8752,P090806038,09,908,90806,358.0,269.0,洗剤,家庭雑貨,家庭消耗雑貨
8753,P090806039,09,908,90806,370.0,278.0,洗剤,家庭雑貨,家庭消耗雑貨
8754,P090806040,09,908,90806,398.0,299.0,洗剤,家庭雑貨,家庭消耗雑貨
8755,P090806041,09,908,90806,460.0,345.0,洗剤,家庭雑貨,家庭消耗雑貨
8756,P090806042,09,908,90806,490.0,368.0,洗剤,家庭雑貨,家庭消耗雑貨
8757,P090806043,09,908,90806,490.0,368.0,洗剤,家庭雑貨,家庭消耗雑貨
8758,P090806044,09,908,90806,498.0,374.0,洗剤,家庭雑貨,家庭消耗雑貨
8759,P090806045,09,908,90806,500.0,375.0,洗剤,家庭雑貨,家庭消耗雑貨
8760,P090806046,09,908,90806,540.0,405.0,洗剤,家庭雑貨,家庭消耗雑貨
8761,P090806047,09,908,90806,630.0,473.0,洗剤,家庭雑貨,家庭消耗雑貨
8762,P090806048,09,908,90806,680.0,510.0,洗剤,家庭雑貨,家庭消耗雑貨
8763,P090806049,09,908,90806,680.0,510.0,洗剤,家庭雑貨,家庭消耗雑貨
8764,P090806050,09,908,90806,700.0,525.0,洗剤,家庭雑貨,家庭消耗雑貨
8765,P090806051,09,908,90806,710.0,533.0,洗剤,家庭雑貨,家庭消耗雑貨
8766,P090806052,09,908,90806,730.0,548.0,洗剤,家庭雑貨,家庭消耗雑貨
8767,P090806053,09,908,90806,760.0,570.0,洗剤,家庭雑貨,家庭消耗雑貨
8768,P090806054,09,908,90806,765.0,574.0,洗剤,家庭雑貨,家庭消耗雑貨
8769,P090806055,09,908,90806,800.0,600.0,洗剤,家庭雑貨,家庭消耗雑貨
8770,P090806056,09,908,90806,810.0,608.0,洗剤,家庭雑貨,家庭消耗雑貨
8771,P090806057,09,908,90806,920.0,690.0,洗剤,家庭雑貨,家庭消耗雑貨
8772,P090806058,09,908,90806,920.0,690.0,洗剤,家庭雑貨,家庭消耗雑貨
8773,P090806059,09,908,90806,920.0,690.0,洗剤,家庭雑貨,家庭消耗雑貨
8774,P090806060,09,908,90806,920.0,690.0,洗剤,家庭雑貨,家庭消耗雑貨
8775,P090806061,09,908,90806,950.0,713.0,洗剤,家庭雑貨,家庭消耗雑貨
8776,P090806062,09,908,90806,970.0,728.0,洗剤,家庭雑貨,家庭消耗雑貨
8777,P090806063,09,908,90806,980.0,735.0,洗剤,家庭雑貨,家庭消耗雑貨
8778,P090806064,09,908,90806,980.0,735.0,洗剤,家庭雑貨,家庭消耗雑貨
8779,P090806065,09,908,90806,1000.0,750.0,洗剤,家庭雑貨,家庭消耗雑貨
8780,P090806066,09,908,90806,1120.0,840.0,洗剤,家庭雑貨,家庭消耗雑貨
8781,P090806067,09,908,90806,1215.0,911.0,洗剤,家庭雑貨,家庭消耗雑貨
8782,P090806068,09,908,90806,1330.0,998.0,洗剤,家庭雑貨,家庭消耗雑貨
8783,P090806069,09,908,90806,1400.0,1050.0,洗剤,家庭雑貨,家庭消耗雑貨
8784,P090806070,09,908,90806,1425.0,1069.0,洗剤,家庭雑貨,家庭消耗雑貨
8785,P090806071,09,908,90806,2000.0,1500.0,洗剤,家庭雑貨,家庭消耗雑貨
8786,P090807001,09,908,90807,98.0,74.0,洗剤,家庭雑貨,カイロ類
8787,P090807002,09,908,90807,200.0,150.0,洗剤,家庭雑貨,カイロ類
8788,P090807003,09,908,90807,248.0,186.0,洗剤,家庭雑貨,カイロ類
8789,P090807004,09,908,90807,298.0,224.0,洗剤,家庭雑貨,カイロ類
8790,P090807005,09,908,90807,328.0,246.0,洗剤,家庭雑貨,カイロ類
8791,P090807006,09,908,90807,338.0,254.0,洗剤,家庭雑貨,カイロ類
8792,P090807007,09,908,90807,348.0,261.0,洗剤,家庭雑貨,カイロ類
8793,P090807008,09,908,90807,348.0,261.0,洗剤,家庭雑貨,カイロ類
8794,P090807009,09,908,90807,348.0,261.0,洗剤,家庭雑貨,カイロ類
8795,P090807010,09,908,90807,348.0,261.0,洗剤,家庭雑貨,カイロ類
8796,P090807011,09,908,90807,350.0,263.0,洗剤,家庭雑貨,カイロ類
8797,P090807012,09,908,90807,350.0,263.0,洗剤,家庭雑貨,カイロ類
8798,P090807013,09,908,90807,398.0,299.0,洗剤,家庭雑貨,カイロ類
8799,P090807014,09,908,90807,398.0,299.0,洗剤,家庭雑貨,カイロ類
8800,P090807015,09,908,90807,398.0,299.0,洗剤,家庭雑貨,カイロ類
8801,P090807016,09,908,90807,398.0,299.0,洗剤,家庭雑貨,カイロ類
8802,P090807017,09,908,90807,448.0,336.0,洗剤,家庭雑貨,カイロ類
8803,P090807018,09,908,90807,480.0,360.0,洗剤,家庭雑貨,カイロ類
8804,P090807019,09,908,90807,480.0,360.0,洗剤,家庭雑貨,カイロ類
8805,P090807020,09,908,90807,680.0,510.0,洗剤,家庭雑貨,カイロ類
8806,P090807021,09,908,90807,980.0,735.0,洗剤,家庭雑貨,カイロ類
8807,P090807022,09,908,90807,1080.0,810.0,洗剤,家庭雑貨,カイロ類
8808,P090808001,09,908,90808,80.0,60.0,洗剤,家庭雑貨,喫煙用具
8809,P090808002,09,908,90808,80.0,60.0,洗剤,家庭雑貨,喫煙用具
8810,P090808003,09,908,90808,100.0,75.0,洗剤,家庭雑貨,喫煙用具
8811,P090808004,09,908,90808,120.0,90.0,洗剤,家庭雑貨,喫煙用具
8812,P090808005,09,908,90808,120.0,90.0,洗剤,家庭雑貨,喫煙用具
8813,P090808006,09,908,90808,160.0,120.0,洗剤,家庭雑貨,喫煙用具
8814,P090808007,09,908,90808,160.0,120.0,洗剤,家庭雑貨,喫煙用具
8815,P090808008,09,908,90808,160.0,120.0,洗剤,家庭雑貨,喫煙用具
8816,P090808009,09,908,90808,180.0,135.0,洗剤,家庭雑貨,喫煙用具
8817,P090808010,09,908,90808,270.0,203.0,洗剤,家庭雑貨,喫煙用具
8818,P090808011,09,908,90808,270.0,203.0,洗剤,家庭雑貨,喫煙用具
8819,P090808012,09,908,90808,270.0,203.0,洗剤,家庭雑貨,喫煙用具
8820,P090808013,09,908,90808,270.0,203.0,洗剤,家庭雑貨,喫煙用具
8821,P090808014,09,908,90808,270.0,203.0,洗剤,家庭雑貨,喫煙用具
8822,P090808015,09,908,90808,270.0,203.0,洗剤,家庭雑貨,喫煙用具
8823,P090808016,09,908,90808,270.0,203.0,洗剤,家庭雑貨,喫煙用具
8824,P090808017,09,908,90808,380.0,285.0,洗剤,家庭雑貨,喫煙用具
8825,P090808018,09,908,90808,398.0,299.0,洗剤,家庭雑貨,喫煙用具
8826,P090808019,09,908,90808,480.0,360.0,洗剤,家庭雑貨,喫煙用具
8827,P090901001,09,909,90901,298.0,224.0,洗剤,台所用品,調理鍋・釜類
8828,P090901002,09,909,90901,298.0,224.0,洗剤,台所用品,調理鍋・釜類
8829,P090901003,09,909,90901,398.0,299.0,洗剤,台所用品,調理鍋・釜類
8830,P090901004,09,909,90901,398.0,299.0,洗剤,台所用品,調理鍋・釜類
8831,P090901005,09,909,90901,598.0,449.0,洗剤,台所用品,調理鍋・釜類
8832,P090901006,09,909,90901,800.0,600.0,洗剤,台所用品,調理鍋・釜類
8833,P090901007,09,909,90901,880.0,660.0,洗剤,台所用品,調理鍋・釜類
8834,P090901008,09,909,90901,880.0,660.0,洗剤,台所用品,調理鍋・釜類
8835,P090901009,09,909,90901,880.0,660.0,洗剤,台所用品,調理鍋・釜類
8836,P090901010,09,909,90901,880.0,660.0,洗剤,台所用品,調理鍋・釜類
8837,P090901011,09,909,90901,880.0,660.0,洗剤,台所用品,調理鍋・釜類
8838,P090901012,09,909,90901,880.0,660.0,洗剤,台所用品,調理鍋・釜類
8839,P090901013,09,909,90901,980.0,735.0,洗剤,台所用品,調理鍋・釜類
8840,P090901014,09,909,90901,980.0,735.0,洗剤,台所用品,調理鍋・釜類
8841,P090901015,09,909,90901,980.0,735.0,洗剤,台所用品,調理鍋・釜類
8842,P090901016,09,909,90901,1080.0,810.0,洗剤,台所用品,調理鍋・釜類
8843,P090901017,09,909,90901,1200.0,900.0,洗剤,台所用品,調理鍋・釜類
8844,P090901018,09,909,90901,1250.0,938.0,洗剤,台所用品,調理鍋・釜類
8845,P090901019,09,909,90901,1280.0,960.0,洗剤,台所用品,調理鍋・釜類
8846,P090901020,09,909,90901,1280.0,960.0,洗剤,台所用品,調理鍋・釜類
8847,P090901021,09,909,90901,1280.0,960.0,洗剤,台所用品,調理鍋・釜類
8848,P090901022,09,909,90901,1320.0,990.0,洗剤,台所用品,調理鍋・釜類
8849,P090901023,09,909,90901,1370.0,1028.0,洗剤,台所用品,調理鍋・釜類
8850,P090901024,09,909,90901,1480.0,1110.0,洗剤,台所用品,調理鍋・釜類
